graph,algo,diameter,bfs_count,chosenvtx, weightp, time_diameter_exact,sx,sy
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.0_seed=64_square,ifub_foursweephd,13,8,6,0.999847, 955.414,0.293256,0.487182
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.0_seed=64_square,ifub_hd,13,6,0,0.999978, 1037.57,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.0_seed=64_torus,ifub_foursweephd,12,6,3089,0.932817, 552.404,0.085109,0.281719
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.0_seed=666_square,ifub_foursweephd,12,6,1,0.999956, 437.388,0.145442,0.3032
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.0_seed=666_torus,ifub_foursweephd,12,6,0,0.999978, 1269.32,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.0_seed=666_torus,ifub_hd,12,2,0,0.999978, 708.518,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.0_seed=836_square,ifub_foursweephd,12,6,11,0.999738, 379.833,0.912838,0.635866
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.0_seed=836_torus,ifub_foursweephd,11,7,0,0.999979, 537.789,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=1001_square,ifub_foursweephd,12,6,0,0.999978, 648.346,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=1001_square,ifub_hd,12,2,0,0.999978, 228.398,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=1001_torus,ifub_foursweephd,10,6,2,0.999935, 99.8232,0.191768,0.035866
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=14_square,ifub_foursweephd,11,10,0,0.999978, 738.648,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=14_torus,ifub_foursweephd,11,7,0,0.999978, 942.755,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=237_square,ifub_foursweephd,12,6,162,0.996446, 1832.35,0.938828,0.468636
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=237_torus,ifub_foursweephd,17,7,2580,0.944111, 606.763,0.808693,0.528349
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=2_square,ifub_foursweephd,13,7,0,0.999978, 593.353,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=2_torus,ifub_foursweephd,11,8,0,0.999978, 1071.75,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=321_square,ifub_foursweephd,10,7,0,0.999978, 398.129,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=321_square,ifub_hd,10,3,0,0.999978, 593.742,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=321_torus,ifub_foursweephd,12,6,0,0.999978, 140.801,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=321_torus,ifub_hd,12,2,0,0.999978, 704.643,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=356_square,ifub_foursweephd,10,6,0,0.999978, 512.096,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=356_torus,ifub_foursweephd,10,6,0,0.999979, 418.266,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=489_square,ifub_foursweephd,13,7,156,0.996603, 1861.85,0.114716,0.82451
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=489_square,ifub_hd,13,4,0,0.999978, 247.113,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=489_torus,ifub_foursweephd,11,7,0,0.999979, 207.032,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=55_square,ifub_foursweephd,12,6,2,0.999935, 544.812,0.549484,0.875516
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=55_square,ifub_hd,12,3,0,0.999978, 621.416,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=55_torus,ifub_foursweephd,11,11,0,0.999978, 3405.52,0.280557,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=64_square,ifub_foursweephd,13,8,0,0.999978, 574.777,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=64_square,ifub_hd,13,4,0,0.999978, 331.19,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=64_torus,ifub_foursweephd,12,6,100,0.997827, 752.944,0.892618,0.581495
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=666_square,ifub_foursweephd,11,7,2,0.999935, 182.314,0.305848,0.862258
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=666_torus,ifub_foursweephd,10,6,0,0.999979, 530.146,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=836_square,ifub_foursweephd,11,8,0,0.999978, 606.38,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.4_seed=836_torus,ifub_foursweephd,10,6,0,0.999979, 29.2945,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=1001_square,ifub_foursweephd,11,11,0,0.999978, 1304.12,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=1001_square,ifub_hd,11,7,0,0.999978, 647.801,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=1001_torus,ifub_foursweephd,10,6,4,0.999893, 1305.61,0.04349,0.570673
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=1001_torus,ifub_hd,10,4,0,0.999979, 615.796,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=14_square,ifub_foursweephd,11,14,0,0.999978, 1264.48,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=14_square,ifub_hd,11,10,0,0.999978, 123.717,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=14_torus,ifub_foursweephd,11,7,0,0.999979, 483.401,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=14_torus,ifub_hd,11,3,0,0.999979, 742.38,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=237_square,ifub_foursweephd,12,7,0,0.999978, 245.177,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=237_torus,ifub_foursweephd,12,6,2,0.999936, 718.439,0.087636,0.24235
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=2_square,ifub_foursweephd,12,6,0,0.999978, 408.015,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=2_square,ifub_hd,12,2,0,0.999978, 564.282,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=2_torus,ifub_foursweephd,13,7,41,0.999097, 39.8134,0.54508,0.111881
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=321_square,ifub_foursweephd,14,6,1,0.999957, 463.178,0.718274,0.510376
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=321_torus,ifub_foursweephd,11,7,0,0.999978, 366.608,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=321_torus,ifub_hd,11,3,0,0.999978, 314.297,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=356_square,ifub_foursweephd,11,7,2,0.999936, 1606.13,0.713744,0.688724
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=356_square,ifub_hd,11,4,0,0.999979, 659.006,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=356_torus,ifub_foursweephd,11,7,0,0.999979, 706.055,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=489_square,ifub_foursweephd,11,7,0,0.999979, 422.104,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=489_square,ifub_hd,11,3,0,0.999979, 5.61065,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=489_torus,ifub_foursweephd,10,6,0,0.999979, 1625.28,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=489_torus,ifub_hd,10,2,0,0.999979, 128.791,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=55_square,ifub_foursweephd,11,7,0,0.999978, 2154.03,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=55_torus,ifub_foursweephd,10,9,0,0.999979, 248.024,0.280557,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=64_square,ifub_foursweephd,12,8,0,0.999978, 699.298,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=64_square,ifub_hd,12,4,0,0.999978, 483.02,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=64_torus,ifub_foursweephd,11,9,0,0.999979, 818.636,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=666_square,ifub_foursweephd,10,6,0,0.999978, 120.792,0.126898,0.08495
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=666_torus,ifub_foursweephd,10,9,0,0.999979, 651.352,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=836_square,ifub_foursweephd,12,7,1,0.999957, 510.37,0.395182,0.553582
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.53_seed=836_torus,ifub_foursweephd,11,7,0,0.999979, 1358.39,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=1001_square,ifub_foursweephd,11,20,406,0.991269, 1349.91,0.011392,0.984888
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=1001_torus,ifub_foursweephd,10,6,0,0.999979, 1473.53,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=1001_torus,ifub_hd,10,2,0,0.999979, 728.664,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=14_square,ifub_foursweephd,11,8,0,0.999978, 28.1845,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=14_torus,ifub_foursweephd,12,6,0,0.999979, 606.066,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=237_square,ifub_foursweephd,12,6,7,0.999827, 369.378,0.818404,0.141142
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=237_torus,ifub_foursweephd,10,6,1,0.999957, 1761.58,0.938517,0.833829
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=237_torus,ifub_hd,10,3,0,0.999979, 746.378,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=2_square,ifub_foursweephd,11,14,2,0.999935, 425.759,0.074132,0.05956
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=2_torus,ifub_foursweephd,12,6,0,0.999979, 170.413,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=321_square,ifub_foursweephd,10,7,0,0.999978, 16.1323,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=321_torus,ifub_foursweephd,10,9,0,0.999979, 1069.43,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=356_square,ifub_foursweephd,11,8,2,0.999936, 207.574,0.713744,0.688724
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=356_torus,ifub_foursweephd,10,6,0,0.999979, 1613.66,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=356_torus,ifub_hd,10,2,0,0.999979, 644.591,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=489_square,ifub_foursweephd,9,28,7,0.999828, 5328.05,0.981346,0.441978
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=489_square,ifub_hd,9,17,0,0.999979, 4122.72,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=489_torus,ifub_foursweephd,10,6,0,0.999979, 505.481,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=55_square,ifub_foursweephd,14,6,0,0.999978, 1459.74,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=55_square,ifub_hd,14,2,0,0.999978, 40.4063,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=55_torus,ifub_foursweephd,10,6,0,0.999979, 909.266,0.280557,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=64_square,ifub_foursweephd,11,8,1,0.999957, 1931.75,0.444404,0.673064
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=64_torus,ifub_foursweephd,11,7,0,0.999979, 1166.75,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=64_torus,ifub_hd,11,3,0,0.999979, 758.061,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=666_square,ifub_foursweephd,11,10,0,0.999979, 606.776,0.126898,0.08495
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=666_square,ifub_hd,11,6,0,0.999979, 582.123,0.126898,0.08495
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=666_torus,ifub_foursweephd,10,7,0,0.999979, 492.077,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=836_square,ifub_foursweephd,12,6,3,0.999914, 1948.85,0.122068,0.27849
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=836_square,ifub_hd,12,3,1,0.999957, 753.873,0.395182,0.553582
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.62_seed=836_torus,ifub_foursweephd,12,6,0,0.999979, 382.435,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=1001_square,ifub_foursweephd,10,6,0,0.999979, 588.944,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=1001_torus,ifub_foursweephd,9,12,0,0.999979, 1517.07,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=14_square,ifub_foursweephd,13,7,0,0.999979, 738.543,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=14_square,ifub_hd,13,3,0,0.999979, 61.9213,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=14_torus,ifub_foursweephd,10,6,1,0.999958, 613.592,0.107344,0.489812
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=237_square,ifub_foursweephd,12,6,1,0.999957, 813.22,0.938518,0.83383
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=237_square,ifub_hd,12,3,0,0.999979, 125.995,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=237_torus,ifub_foursweephd,10,7,0,0.999979, 1767.42,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=2_square,ifub_foursweephd,11,14,23,0.999487, 3754.74,0.635248,0.094746
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=2_square,ifub_hd,11,6,0,0.999979, 546.277,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=2_torus,ifub_foursweephd,12,6,3,0.999915, 639.38,0.346905,0.234696
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=2_torus,ifub_hd,12,3,0,0.999979, 310.493,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=321_square,ifub_foursweephd,11,11,0,0.999979, 1153.69,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=321_torus,ifub_foursweephd,11,7,0,0.999979, 18.415,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=356_square,ifub_foursweephd,11,7,0,0.999979, 730.519,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=356_square,ifub_hd,11,3,0,0.999979, 54.0917,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=356_torus,ifub_foursweephd,10,6,0,0.999979, 157.251,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=356_torus,ifub_hd,10,2,0,0.999979, 744.792,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=489_square,ifub_foursweephd,10,7,0,0.999979, 1565.6,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=489_square,ifub_hd,10,3,0,0.999979, 254.221,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=489_torus,ifub_foursweephd,10,6,0,0.999979, 1785.73,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=489_torus,ifub_hd,10,2,0,0.999979, 328.779,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=55_square,ifub_foursweephd,12,6,0,0.999979, 881.14,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=55_square,ifub_hd,12,2,0,0.999979, 236.346,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=55_torus,ifub_foursweephd,10,8,0,0.999979, 792.885,0.280557,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=64_square,ifub_foursweephd,10,6,0,0.999979, 1760.81,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=64_square,ifub_hd,10,2,0,0.999979, 188.279,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=64_torus,ifub_foursweephd,9,13,1,0.999958, 4021.07,0.444404,0.673064
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=64_torus,ifub_hd,9,8,0,0.999979, 533.695,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=666_square,ifub_foursweephd,10,6,0,0.999979, 893.93,0.126898,0.08495
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=666_square,ifub_hd,10,2,0,0.999979, 644.35,0.126898,0.08495
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=666_torus,ifub_foursweephd,10,6,0,0.999979, 1649.94,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=666_torus,ifub_hd,10,2,0,0.999979, 52.7173,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=836_square,ifub_foursweephd,11,7,1,0.999957, 1058.91,0.395182,0.553582
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=836_square,ifub_hd,11,3,1,0.999957, 182.206,0.395182,0.553582
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.76_seed=836_torus,ifub_foursweephd,10,6,0,0.999979, 42.137,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=1001_square,ifub_foursweephd,11,8,0,0.999979, 1384.06,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=1001_torus,ifub_foursweephd,9,14,0,0.999979, 974.353,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=14_square,ifub_foursweephd,10,6,0,0.999979, 501.289,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=14_torus,ifub_foursweephd,10,9,3,0.999915, 1666.36,0.497049,0.088782
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=14_torus,ifub_hd,10,6,0,0.999979, 191.098,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=237_square,ifub_foursweephd,12,7,0,0.999979, 646.485,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=237_torus,ifub_foursweephd,10,6,0,0.999979, 1537.63,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=237_torus,ifub_hd,10,2,0,0.999979, 28.6306,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=2_square,ifub_foursweephd,11,7,0,0.999979, 921.942,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=2_square,ifub_hd,11,3,0,0.999979, 241.965,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=2_torus,ifub_foursweephd,10,6,1,0.999958, 157.819,0.140803,0.856472
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=321_square,ifub_foursweephd,11,8,0,0.999978, 535.516,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=321_torus,ifub_foursweephd,10,6,0,0.999979, 1261.04,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=321_torus,ifub_hd,10,2,0,0.999979, 164.664,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=356_square,ifub_foursweephd,11,7,0,0.999979, 1718.13,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=356_square,ifub_hd,11,3,0,0.999979, 609.836,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=356_torus,ifub_foursweephd,9,11,0,0.999979, 2008.25,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=489_square,ifub_foursweephd,10,6,0,0.999979, 542.691,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=489_torus,ifub_foursweephd,9,12,0,0.999979, 84.6229,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=55_square,ifub_foursweephd,12,6,0,0.999979, 800.67,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=55_square,ifub_hd,12,2,0,0.999979, 496.387,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=55_torus,ifub_foursweephd,9,19,0,0.999979, 1722.99,0.280557,0.365856
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=64_square,ifub_foursweephd,11,7,0,0.999979, 419.21,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=64_torus,ifub_foursweephd,12,6,0,0.999979, 145.178,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=64_torus,ifub_hd,12,2,0,0.999979, 156.644,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=666_square,ifub_foursweephd,11,8,2,0.999936, 1747.97,0.305848,0.862258
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=666_square,ifub_hd,11,6,0,0.999979, 1030.36,0.126898,0.08495
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=666_torus,ifub_foursweephd,10,6,9,0.999788, 1930.03,0.829988,0.643955
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=666_torus,ifub_hd,10,3,0,0.999979, 682.26,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=836_square,ifub_foursweephd,12,6,0,0.999979, 1148.98,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=836_square,ifub_hd,12,3,1,0.999957, 509.915,0.395182,0.553582
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.7_seed=836_torus,ifub_foursweephd,9,12,0,0.999979, 1519.85,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=1001_square,ifub_foursweephd,10,6,0,0.999979, 124.528,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=1001_torus,ifub_foursweephd,9,11,1,0.999958, 2686.83,0.986495,0.525119
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=1001_torus,ifub_hd,9,4,0,0.999979, 1296.29,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=14_square,ifub_foursweephd,12,6,11,0.999745, 1569.46,0.814984,0.590364
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=14_square,ifub_hd,12,3,0,0.999979, 505.907,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=14_torus,ifub_foursweephd,10,6,0,0.999979, 1617.96,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=14_torus,ifub_hd,10,2,0,0.999979, 96.756,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=237_square,ifub_foursweephd,12,6,0,0.999979, 1456.94,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=237_square,ifub_hd,12,2,0,0.999979, 4.53641,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=237_torus,ifub_foursweephd,9,10,0,0.999979, 3704.96,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=237_torus,ifub_hd,9,6,0,0.999979, 30.6446,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=2_square,ifub_foursweephd,10,13,5,0.999872, 1889.29,0.320906,0.169154
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=2_torus,ifub_foursweephd,10,6,1,0.999958, 479.651,0.140803,0.856472
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=2_torus,ifub_hd,10,3,0,0.999979, 690.573,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=321_square,ifub_foursweephd,10,6,0,0.999979, 676.994,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=321_square,ifub_hd,10,2,0,0.999979, 532.528,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=321_torus,ifub_foursweephd,11,9,3,0.999916, 1811.05,0.806837,0.886265
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=321_torus,ifub_hd,11,5,0,0.999979, 1090.28,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=356_square,ifub_foursweephd,11,7,0,0.999979, 530.37,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=356_torus,ifub_foursweephd,10,6,0,0.999979, 514.314,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=489_square,ifub_foursweephd,11,7,7,0.99983, 114.479,0.981346,0.441978
girg_n=50000_deg=10_dim=2_ple=2.1_T=0.82_seed=489_square,ifub_hd,11,4,0,0.999979, 275.378,0.418152,0.108178
