graph,algo,diameter,bfs_count,startvtx_degree,startvtx_ecc,time_diameter_exact
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=356_square,random,11,1749,4,8,50306
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=356_square,q1,11,99,1,7,170.621
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=356_square,q2,11,485,5,8,14926.5
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=356_square,q3,11,74,32,7,2404.85
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=356_square,q4,11,44,186,7,553.919
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=356_square,q5,11,7,1050,6,317.239
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489,ifub_foursweephd,10,7,1149,6,109.221
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489,ifub_hd,10,3,1149,6,72.1499
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489,random,10,5391,5,8,161991
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489,q1,10,90,1,8,5313.92
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489,q2,10,90,5,8,2005.07
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489,q3,10,50,33,7,1118.95
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489,q4,10,6,211,6,224.028
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489,q5,10,3,1149,6,49.2969
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_square,ifub_foursweephd,11,15,421,6,22.9732
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_square,ifub_hd,11,11,951,7,195.301
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_square,random,11,1935,5,8,72237
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_square,q1,11,189,1,8,5263.31
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_square,q2,11,1769,5,8,49343.3
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_square,q3,11,182,30,8,4079.26
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_square,q4,11,25,175,7,1021.79
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_square,q5,11,11,951,7,447.92
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64,ifub_foursweephd,10,10,194,6,313.344
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64,ifub_hd,10,3,1154,6,3.52257
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64,random,10,15,57,6,384.491
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64,q1,10,107,1,7,498.259
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64,q2,10,71,5,7,1945.04
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64,q3,10,14,33,7,39.8221
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64,q4,10,6,199,6,489.717
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64,q5,10,3,1154,6,62.4066
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_square,ifub_foursweephd,11,30,90,7,775.63
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_square,ifub_hd,11,13,975,7,38.5763
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_square,random,11,1529,5,8,19359
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_square,q1,11,1503,1,8,47130.7
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_square,q2,11,1473,5,8,62478.1
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_square,q3,11,147,31,7,2411.25
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_square,q4,11,151,176,8,4989.11
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_square,q5,11,13,975,7,578.978
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836,ifub_foursweephd,10,16,657,5,319.184
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836,ifub_hd,10,3,1107,6,3.33553
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836,random,10,82,7,7,73.1223
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836,q1,10,16,1,7,131.198
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836,q2,10,37,5,7,482.477
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836,q3,10,25,33,6,851.681
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836,q4,10,6,195,7,200.172
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836,q5,10,3,1107,6,161.47
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836_square,ifub_foursweephd,11,16,457,6,125.544
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836_square,ifub_hd,11,8,777,6,7.02681
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836_square,random,11,1256,10,9,43619.1
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836_square,q1,11,857,1,8,7734.26
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836_square,q2,11,686,5,7,18933.2
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836_square,q3,11,173,27,7,5031.46
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836_square,q4,11,88,147,7,3142.69
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.76_seed=836_square,q5,11,8,777,6,253.44
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323,ifub_foursweephd,11,7,1258,6,216.942
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323,ifub_hd,11,3,1258,6,29.2279
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323,random,11,173,14,7,356.772
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323,q1,11,100,1,8,3038.41
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323,q2,11,86,5,8,123.723
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323,q3,11,60,35,8,2587.86
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323,q4,11,17,212,7,237.427
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323,q5,11,3,1258,6,4.64464
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323_square,ifub_foursweephd,11,41,226,7,251.556
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323_square,ifub_hd,11,17,826,7,226.857
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323_square,random,11,128,51,7,265.078
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323_square,q1,11,644,1,8,17427.2
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323_square,q2,11,573,5,8,22527.4
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323_square,q3,11,544,28,8,10407.5
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323_square,q4,11,41,159,7,323.375
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=2323_square,q5,11,17,826,7,85.3043
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252,ifub_foursweephd,10,12,1187,5,169.628
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252,ifub_hd,10,8,1187,5,7.20847
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252,random,10,75,6,7,63.6994
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252,q1,10,140,1,7,6378.1
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252,q2,10,87,5,7,171.927
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252,q3,10,44,34,7,1117.14
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252,q4,10,5,203,6,26.4208
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252,q5,10,8,1187,5,305.857
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252_square,ifub_foursweephd,12,9,123,7,27.1248
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252_square,ifub_hd,12,3,746,7,3.58536
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252_square,random,12,57,6,9,262.443
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252_square,q1,12,34,1,8,1607.45
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252_square,q2,12,26,5,7,279.521
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252_square,q3,12,20,27,7,487.385
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252_square,q4,12,10,143,8,330.651
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=252_square,q5,12,3,746,7,28.2165
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321,ifub_foursweephd,10,7,1170,6,73.5832
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321,ifub_hd,10,3,1170,6,3.22776
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321,random,10,160,6,7,3463.2
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321,q1,10,42,1,7,77.7642
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321,q2,10,232,5,7,5485.26
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321,q3,10,163,34,7,298.674
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321,q4,10,10,203,7,34.2726
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321,q5,10,3,1170,6,62.2841
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321_square,ifub_foursweephd,12,6,1138,6,135.434
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321_square,ifub_hd,12,2,1138,6,2.22842
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321_square,random,12,15,14,7,26.3466
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321_square,q1,12,34,1,8,665.892
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321_square,q2,12,34,5,8,381.07
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321_square,q3,12,12,33,7,148.777
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321_square,q4,12,7,197,7,216.302
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=321_square,q5,12,2,1138,6,3.61963
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121,ifub_foursweephd,10,8,1206,6,50.5937
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121,ifub_hd,10,4,1206,6,52.537
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121,random,10,1388,3,8,19548.8
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121,q1,10,35,1,7,70.2079
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121,q2,10,72,5,7,1068.23
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121,q3,10,30,34,7,448.215
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121,q4,10,15,208,6,28.0284
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121,q5,10,4,1206,6,101.914
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121_square,ifub_foursweephd,12,7,324,6,24.5059
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121_square,ifub_hd,12,4,966,7,20.0609
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121_square,random,12,115,6,8,189.793
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121_square,q1,12,70,1,8,1786.52
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121_square,q2,12,47,5,8,1712.35
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121_square,q3,12,12,31,8,269.838
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121_square,q4,12,3,173,7,17.0977
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=34121_square,q5,12,4,966,7,5.22575
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356,ifub_foursweephd,11,8,547,6,449.359
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356,ifub_hd,11,5,1163,7,4.4071
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356,random,11,776,8,8,15414.2
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356,q1,11,33,1,8,2462.75
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356,q2,11,79,5,8,2843.77
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356,q3,11,17,34,7,136.989
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356,q4,11,12,205,6,129.242
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356,q5,11,5,1163,7,22.3862
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_square,ifub_foursweephd,12,6,666,6,31.1764
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_square,ifub_hd,12,4,1043,7,3.84002
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_square,random,12,17,8,8,23.835
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_square,q1,12,23,1,8,769.329
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_square,q2,12,22,5,8,620.197
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_square,q3,12,9,32,8,253.709
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_square,q4,12,4,187,7,190.253
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_square,q5,12,4,1043,7,141.834
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489,ifub_foursweephd,11,7,1214,6,84.4042
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489,ifub_hd,11,3,1214,6,3.04001
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489,random,11,146,3,8,589.845
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489,q1,11,26,1,7,68.9831
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489,q2,11,133,5,8,4174.88
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489,q3,11,25,34,7,545.326
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489,q4,11,13,211,6,87.1043
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489,q5,11,3,1214,6,226.335
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_square,ifub_foursweephd,11,16,1011,6,397.032
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_square,ifub_hd,11,12,1011,6,126.682
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_square,random,11,1790,3,8,60603.5
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_square,q1,11,206,1,7,294.315
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_square,q2,11,833,5,8,26797.4
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_square,q3,11,167,31,7,2976.35
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_square,q4,11,34,180,7,886.656
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_square,q5,11,12,1011,6,216.892
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64,ifub_foursweephd,9,26,1201,5,1223.77
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64,ifub_hd,9,22,1201,5,357.051
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64,random,9,19572,4,8,429165
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64,q1,9,960,1,6,40793.1
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64,q2,9,3382,5,6,93833.3
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64,q3,9,2488,34,6,4558.01
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64,q4,9,169,204,6,4794.74
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64,q5,9,22,1201,5,457.916
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_square,ifub_foursweephd,12,57,5,7,384.617
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_square,ifub_hd,12,3,1029,7,3.12043
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_square,random,12,307,7,10,8219.3
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_square,q1,12,46,1,8,176.735
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_square,q2,12,43,5,8,897.807
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_square,q3,12,24,32,8,374.447
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_square,q4,12,8,181,8,188.735
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_square,q5,12,3,1029,7,4.39536
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836,ifub_foursweephd,11,7,1208,6,7.48655
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836,ifub_hd,11,3,1208,6,3.14127
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836,random,11,20,10,7,17.6412
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836,q1,11,139,1,7,5298.91
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836,q2,11,131,5,7,6697.61
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836,q3,11,30,34,7,161.665
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836,q4,11,7,206,6,77.1185
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836,q5,11,3,1208,6,4.80633
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836_square,ifub_foursweephd,12,6,474,6,164.561
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836_square,ifub_hd,12,3,808,7,6.53006
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836_square,random,12,66,3,9,462.777
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836_square,q1,12,19,1,8,551.358
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836_square,q2,12,29,5,8,462.9
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836_square,q3,12,15,28,8,194.538
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836_square,q4,12,5,152,7,142.505
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.7_seed=836_square,q5,12,3,808,7,68.9622
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323,ifub_foursweephd,9,144,195,6,2379.37
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323,ifub_hd,9,13,960,5,152.579
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323,random,9,863,10,6,28755.1
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323,q1,9,978,1,6,31132.6
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323,q2,9,1617,5,6,52533.5
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323,q3,9,333,30,6,15033.1
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323,q4,9,173,173,6,4399.02
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323,q5,9,13,960,5,455.602
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323_square,ifub_foursweephd,11,19,127,6,482.956
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323_square,ifub_hd,11,9,679,6,9.0633
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323_square,random,11,753,10,7,1752.53
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323_square,q1,11,253,1,7,8359.43
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323_square,q2,11,236,5,7,5853.37
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323_square,q3,11,66,26,7,1954.12
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323_square,q4,11,45,136,6,887.739
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=2323_square,q5,11,9,679,6,387.387
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252,ifub_foursweephd,9,15,949,5,120.116
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252,ifub_hd,9,11,949,5,321.828
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252,random,9,8757,6,7,205603
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252,q1,9,2326,1,6,28368.1
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252,q2,9,1265,5,6,19227.4
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252,q3,9,752,30,6,7655.8
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252,q4,9,62,172,6,2475.04
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252,q5,9,11,949,5,202.969
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252_square,ifub_foursweephd,10,12,464,6,467.884
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252_square,ifub_hd,10,5,647,6,210.063
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252_square,random,10,612,4,7,16118.8
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252_square,q1,10,690,1,7,3771.34
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252_square,q2,10,112,5,7,1835.9
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252_square,q3,10,55,25,7,1750.4
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252_square,q4,10,43,128,7,956.884
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=252_square,q5,10,5,647,6,6.65355
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321,ifub_foursweephd,10,7,969,6,238.564
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321,ifub_hd,10,3,969,6,3.69415
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321,random,10,34,6,7,647.653
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321,q1,10,37,1,7,2449.04
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321,q2,10,36,5,7,947.328
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321,q3,10,12,31,7,402.762
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321,q4,10,6,174,6,169.219
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321,q5,10,3,969,6,121.804
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321_square,ifub_foursweephd,10,18,162,6,107.645
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321_square,ifub_hd,10,5,864,6,5.62319
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321_square,random,10,484,10,7,14830.9
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321_square,q1,10,109,1,7,903.05
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321_square,q2,10,107,5,7,4253.79
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321_square,q3,10,40,29,7,1670.58
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321_square,q4,10,16,162,6,35.8749
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=321_square,q5,10,5,864,6,163.17
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121,ifub_foursweephd,9,14,965,5,103.619
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121,ifub_hd,9,10,965,5,10.6036
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121,random,9,2361,7,6,50139.9
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121,q1,9,2513,1,7,98975.2
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121,q2,9,692,5,6,14626.6
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121,q3,9,509,31,6,13840.3
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121,q4,9,90,177,6,94.0882
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121,q5,9,10,965,5,60.8488
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121_square,ifub_foursweephd,10,60,37,7,799.665
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121_square,ifub_hd,10,10,740,6,212.88
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121_square,random,10,2579,9,8,67941.7
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121_square,q1,10,741,1,7,33126.1
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121_square,q2,10,198,5,7,5160.3
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121_square,q3,10,177,27,7,938.25
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121_square,q4,10,28,143,7,57.855
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=34121_square,q5,10,10,740,6,416.722
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356,ifub_foursweephd,9,146,140,6,1070.55
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356,ifub_hd,9,11,917,5,62.3239
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356,random,9,843,11,6,17326.8
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356,q1,9,961,1,6,36612.3
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356,q2,9,2566,5,6,55671.6
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356,q3,9,875,30,6,20558.3
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356,q4,9,175,171,6,3707.24
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356,q5,9,11,917,5,104.577
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356_square,ifub_foursweephd,11,9,841,6,251.298
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356_square,ifub_hd,11,5,841,6,186.053
girg_n=25000_deg=10_dim=2_ple=2.75_T=0.88_seed=356_square,random,11,2943,4,8,77267.3
